fecha,tmed,tmin,tmax,prec,velmedia,racha,sol,presMax,presMin,num_estaciones
2024-01-30,11.338946162657502,6.550859106529209,16.12852233676976,0.0065192083818393,1.7361997226074894,6.075034867503487,5.704794520547945,974.341891891892,971.2657657657658,891
2024-01-31,10.924885321100918,5.53184421534937,16.321788990825688,0.0053302433371958,1.7620833333333334,6.145188284518829,6.581379310344827,976.727149321267,973.9108597285068,891
2024-02-01,10.884712643678162,4.938505747126436,16.83241379310345,0.0645760743321719,2.071388888888889,7.249513212795549,7.101379310344828,977.8177272727272,974.6040909090908,891
2024-02-02,11.129438717067584,5.394043528064147,16.862657502863687,0.0446118192352259,2.1544951590594743,7.83763888888889,7.895172413793103,974.8742081447964,971.652036199095,892
2024-02-03,11.193692660550456,4.997821100917432,17.382016036655212,0.0060254924681344,1.8732686980609417,6.439944521497919,8.310416666666667,975.1511210762332,972.7381165919282,892
2024-02-04,11.483390607101947,4.754982817869416,18.204233409610985,0.0084393063583815,1.622607489597781,5.616272600834492,8.141666666666667,974.622072072072,972.2036036036036,891
2024-02-05,11.139540229885055,4.692298850574713,17.576490825688076,0.0100928074245939,1.5625348189415045,5.663826815642459,7.072222222222222,973.867264573991,970.240807174888,890
2024-02-06,11.297935779816513,5.976261467889908,16.615463917525773,0.0456546929316338,2.0115438108484005,7.318270571827057,6.03986013986014,970.768918918919,966.9846846846848,891
2024-02-07,11.128950403690888,6.01162255466053,16.24475201845444,0.4421911421911422,2.668200836820084,9.489200561009818,4.523943661971831,967.0506787330318,960.7701357466065,892
2024-02-08,12.131300345224396,8.283889528193326,15.979286536248562,10.150410316529891,4.458888888888889,16.082801664355063,2.76986301369863,962.7651583710408,947.4570135746608,891
2024-02-09,11.786781609195405,9.136436781609197,14.440114942528735,12.281582054309329,3.9418410041841008,14.351748251748251,1.4172413793103449,947.415909090909,935.946818181818,889
2024-02-10,9.527314814814815,6.296296296296297,12.758796296296296,1.6375442739079102,4.877542372881356,15.153682719546742,5.153900709219858,953.1596330275228,938.7279816513762,883
2024-02-11,8.81463133640553,5.060599078341014,12.566168009205985,3.647417840375587,3.033520336605891,11.374788732394366,3.189583333333333,955.8027149321268,950.552036199095,885
2024-02-12,12.269088811995385,7.606459054209919,16.9277970011534,0.633922261484099,3.848179271708683,14.19493670886076,6.469230769230769,963.3768181818182,952.3209090909093,884
2024-02-13,13.595418098510882,8.193699885452464,18.99839633447881,0.2495327102803738,2.099441340782123,7.7752447552447554,6.760689655172413,966.4495495495496,961.2585585585584,887
2024-02-14,14.344764096662832,8.882758620689655,19.806896551724137,0.0840140023337222,2.3720670391061454,8.42805049088359,4.997202797202798,966.7968325791855,961.3823529411764,889
2024-02-15,13.960023041474653,9.338018433179723,18.579171461449945,5.584,3.141980474198048,12.25532212885154,2.804794520547945,965.121198156682,957.884792626728,887
2024-02-16,11.500114547537228,7.644788087056128,15.355211912943872,0.7181498829039812,2.708100558659218,9.383053221288517,5.089655172413793,969.6067567567568,961.5666666666666,887
2024-02-17,11.644954128440366,5.859059633027523,17.430963302752293,0.0167832167832167,2.4195530726256984,8.536974789915966,8.775172413793104,974.7286995515695,969.10134529148,888
2024-02-18,12.19954180985109,5.79438717067583,18.604123711340204,0.3648837209302326,2.067966573816156,7.317991631799163,8.115172413793104,977.2717488789236,974.4058295964126,890
2024-02-19,12.993012600229097,7.376403207331043,18.61489117983963,0.025813953488372,2.3997214484679668,8.292597765363128,7.882876712328768,976.268918918919,972.7193693693696,890
2024-02-20,12.592750287686997,5.744764096662831,19.443958573072496,0.0022196261682242,2.1634078212290504,7.709295774647888,8.878620689655174,973.9871559633028,969.3844036697247,889
2024-02-21,11.8696,5.746628571428571,17.99177142857143,0.2360788863109048,2.1346796657381617,7.913389121338912,5.131724137931035,970.5609865470852,963.7273542600898,890
2024-02-22,12.416036655211911,7.256242840778923,17.576430205949656,4.119836639439907,4.452924791086351,15.370711297071129,4.480714285714285,964.337556561086,953.28778280543,888
2024-02-23,8.800687285223368,5.094501718213058,12.507560137457045,3.3390442890442893,4.599442896935933,15.031983240223465,5.820138888888889,956.6234234234234,952.7504504504504,889
2024-02-24,8.287643020594965,4.62254004576659,11.955263157894736,4.083507549361208,4.262674094707521,13.53133704735376,5.2091549295774655,960.0062780269058,953.1600896860988,891
2024-02-25,10.331494252873563,6.28632183908046,14.381859931113665,7.941841491841492,5.211388888888889,15.599165507649513,2.0875000000000004,958.9170403587444,949.4165919282513,889
2024-02-26,9.253410404624278,5.847398843930636,12.651847575057737,8.416333725029377,4.683848314606742,15.29703808180536,3.888652482269504,955.7532110091744,947.8119266055046,888
2024-02-27,8.427898966704937,4.706314580941447,12.146674311926605,2.62021151586369,4.89916083916084,15.055307262569832,5.932394366197183,962.9716216216216,955.0468468468468,886
2024-02-28,9.304252873563218,4.429885057471265,14.174137931034483,0.8899532710280373,3.78941504178273,12.322937062937063,7.120833333333334,965.1684684684684,961.6022624434388,889
2024-02-29,9.719862227324914,4.135591274397244,15.30390355912744,3.3399532710280373,3.7539748953974894,14.524755244755246,6.954166666666667,963.412669683258,957.2,887
2024-03-01,8.849368541905855,3.960275545350172,13.740068886337545,3.45990675990676,3.924686192468619,13.147832167832169,6.389655172413793,961.5420814479636,954.5447963800904,888
2024-03-02,8.193793103448277,4.117356321839081,12.269195402298852,9.32421052631579,4.758881118881119,16.622535211267607,3.167832167832168,957.4742081447964,946.9515837104072,890
2024-03-03,7.50264064293915,3.623995407577497,11.381745120551091,2.272928821470245,4.398881118881119,13.964145658263304,5.804195804195804,960.6846153846152,950.6642533936651,887
2024-03-04,9.63567318757192,5.00253164556962,14.268814729574224,1.5042056074766357,3.617409470752089,11.967927170868348,4.1482758620689655,963.2923766816144,958.145739910314,891
2024-03-05,9.54771167048055,4.22700228832952,14.870480549199083,0.0736596736596736,2.451949860724234,9.04036312849162,8.822916666666666,966.9094170403588,962.7071748878924,890
2024-03-06,9.555160550458716,2.9105504587155964,16.197477064220184,0.1153846153846153,2.16991643454039,8.033286908077994,9.103472222222225,967.1257918552036,959.8909502262444,891
2024-03-07,9.874799541809852,5.158991981672394,14.593012600229097,7.760987074030552,4.0238161559888574,13.707402234636872,4.843055555555555,960.2383561643836,951.1123287671234,889
2024-03-08,8.926720183486239,5.307798165137614,12.547422680412373,10.854009433962265,4.405997210599721,15.150700280112046,4.895862068965517,953.5187214611872,946.366210045662,888
2024-03-09,8.30517836593786,5.252183908045977,11.347986191024166,8.994805194805195,4.156582633053222,14.779746835443037,2.91,946.9851162790698,941.4079069767442,887
2024-03-10,9.485074626865671,5.546957520091848,13.423995407577497,3.065217391304348,4.41570827489481,13.842215988779804,5.097202797202797,958.1628440366972,944.5825688073396,888
2024-03-11,10.09677047289504,5.711175115207373,14.483621683967703,0.897055359246172,3.4123595505617974,11.323455056179776,6.931724137931035,966.85,957.2442396313364,885
2024-03-12,10.933870967741935,4.486981566820276,17.37983870967742,0.0491822429906542,2.066900420757363,7.685553997194951,9.650344827586206,967.8812785388128,963.9926940639268,888
2024-03-13,12.40957324106113,5.233794694348328,19.5843137254902,0.1019883040935672,2.174229691876751,7.662816901408451,9.863194444444444,964.9890410958905,960.383105022831,886
2024-03-14,12.90126728110599,6.952995391705069,18.85184331797235,0.5274532710280374,2.4990196078431373,8.797482517482518,7.566206896551724,965.2470319634704,961.5538812785388,887
2024-03-15,14.086306098964329,8.495512082853855,19.6819332566168,0.1771028037383177,2.209803921568628,7.778511235955056,7.740277777777777,968.9954751131222,964.2900452488688,889
2024-03-16,14.814137931034482,8.335747126436782,21.29436781609196,0.3842473745624271,2.006853146853147,7.535764375876578,7.615384615384615,969.8745454545456,966.8845454545454,889
2024-03-17,16.284827586206895,10.129425287356325,22.438275862068966,0.1292540792540792,2.012709497206704,7.582137834036567,7.584615384615384,968.045,964.3622727272729,888
2024-03-18,16.127931034482756,9.800229885057473,22.46103448275862,0.2659276546091015,2.0095104895104896,7.367605633802817,7.619580419580419,965.459090909091,961.7113636363636,887
2024-03-19,16.2560553633218,10.150173010380623,22.35882352941176,0.1030624263839811,2.148246844319776,7.932630098452884,7.681818181818182,962.7463302752294,959.2816513761468,884
2024-03-20,15.113133640552997,9.942117376294592,20.27741935483871,0.986065573770492,2.7515406162464986,9.923836389280677,6.323611111111111,964.1777272727272,959.1777272727272,886
2024-03-21,15.814729574223245,10.278711162255467,21.35765247410817,0.4860981308411215,3.1816526610644256,10.84330042313117,6.665277777777778,967.0068181818182,962.4181818181818,886
2024-03-22,17.00907003444317,10.525832376578643,23.49253731343284,1.0398830409356723,2.685874125874126,9.753445850914206,7.32054794520548,965.6609865470851,960.9991031390134,887
2024-03-23,15.31670480549199,10.03558352402746,20.59965675057208,0.9056009334889148,3.076429567642957,9.990389972144849,6.540972222222222,964.5306306306304,960.8490990990992,888
2024-03-24,13.34249713631157,8.085796105383734,18.603665521191296,2.483901292596945,3.0326359832635985,10.3620979020979,5.733103448275862,961.937556561086,952.2642533936652,887
2024-03-25,11.104123711340206,7.5262313860252,14.681214203894616,7.5963529411764705,3.355167597765363,11.40112676056338,2.4910344827586206,953.5109090909092,941.4290909090907,886
2024-03-26,8.25638665132336,4.536666666666667,11.974683544303796,4.118579881656805,4.042090395480226,13.809463276836158,4.0625,946.3509174311928,941.5674311926606,883
2024-03-27,9.99837962962963,5.238959537572254,14.756712962962965,7.731005917159763,5.5796875,17.786363636363635,4.883216783216783,945.7805555555556,940.3981481481482,881
2024-03-28,12.208055235903336,8.210932105868816,16.207825086306098,10.414033018867926,5.046197183098592,17.163098591549296,4.695172413793103,948.181818181818,942.6509090909092,882
2024-03-29,11.030831408775985,6.888337182448037,15.18013856812933,7.433570581257414,3.59774647887324,14.265303244005642,4.21448275862069,947.1069124423964,942.2437788018432,881
2024-03-30,9.887137891077636,5.911587485515643,13.862456546929316,10.311374407582935,3.748587570621469,13.04971671388102,4.377083333333333,944.9990825688072,939.8238532110092,880
2024-03-31,9.645486111111111,6.119884393063583,13.157109826589595,5.899405469678953,3.595768688293372,13.668926553672318,3.349645390070922,951.180733944954,940.8293577981652,880
2024-04-01,10.4603707995365,5.721180555555556,15.197341040462428,1.060609613130129,3.8589562764456975,13.084322033898308,7.508275862068966,962.6958904109588,951.0447488584474,886
2024-04-02,11.298741418764305,5.982951945080092,16.610171428571427,1.8703488372093025,3.312167832167832,11.340756302521008,5.56875,963.9040909090908,959.8086363636364,890
2024-04-03,14.180342857142856,8.691657142857142,19.67268571428572,0.1351508120649652,2.7727653631284914,9.247272727272728,8.473103448275861,964.914798206278,960.8807174887892,891
2024-04-04,15.189142857142857,8.572342857142857,21.80617142857143,0.4984936268829664,2.699443671766342,9.4963687150838,9.271527777777775,964.3733031674208,960.0031674208144,892
2024-04-05,17.419221967963388,10.777574370709385,24.06109839816934,0.5077367205542725,3.5155027932960894,12.013006993006991,8.4006993006993,962.464705882353,957.4298642533936,890
